model,scenario,region,variable,unit,year,value
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Primary Energy|Solar,EJ/yr,2040,1.67938836965852
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Primary Energy|Solar,EJ/yr,2050,2.00712937911094
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Primary Energy|Solar,EJ/yr,2060,2.05457620684244
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Primary Energy|Solar,EJ/yr,2070,2.04255848894374
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Primary Energy|Solar,EJ/yr,2080,2.05248638064439
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Primary Energy|Solar,EJ/yr,2090,1.98622788128746
MESSAGEix-Australia,SSP2-30k-3Gt,AUS,Primary Energy|Solar,EJ/yr,2100,2.03255924211306
MESSAGEix-Australia,SSP2-20k-3Gt,AUS,Primary Energy|Solar,EJ/yr,2020,0.213582355106172
MESSAGEix-Australia,SSP2-20k-3Gt,AUS,Primary Energy|Solar,EJ/yr,2030,0.791911247633606
MESSAGEix-Australia,SSP2-20k-3Gt,AUS,Primary Energy|Solar,EJ/yr,2040,1.20309350830682
MESSAGEix-Australia,SSP2-20k-3Gt,AUS,Primary Energy|Solar,EJ/yr,2050,1.27290190524797
MESSAGEix-Australia,SSP2-20k-3Gt,AUS,Primary Energy|Solar,EJ/yr,2060,1.32070744382604
MESSAGEix-Australia,SSP2-20k-3Gt,AUS,Primary Energy|Solar,EJ/yr,2070,1.30220415097439
MESSAGEix-Australia,SSP2-20k-3Gt,AUS,Primary Energy|Solar,EJ/yr,2080,1.32473853777068
MESSAGEix-Australia,SSP2-20k-3Gt,AUS,Primary Energy|Solar,EJ/yr,2090,1.24410547574163
MESSAGEix-Australia,SSP2-20k-3Gt,AUS,Primary Energy|Solar,EJ/yr,2100,1.32417798013357
MESSAGEix-Australia,SSP2-10k-3Gt,AUS,Primary Energy|Solar,EJ/yr,2020,0.245873168534092
MESSAGEix-Australia,SSP2-10k-3Gt,AUS,Primary Energy|Solar,EJ/yr,2030,0.650890368498365
MESSAGEix-Australia,SSP2-10k-3Gt,AUS,Primary Energy|Solar,EJ/yr,2040,0.562895219504109
MESSAGEix-Australia,SSP2-10k-3Gt,AUS,Primary Energy|Solar,EJ/yr,2050,0.66037824410197
MESSAGEix-Australia,SSP2-10k-3Gt,AUS,Primary Energy|Solar,EJ/yr,2060,0.666439208991143
MESSAGEix-Australia,SSP2-10k-3Gt,AUS,Primary Energy|Solar,EJ/yr,2070,0.647719840736689
MESSAGEix-Australia,SSP2-10k-3Gt,AUS,Primary Energy|Solar,EJ/yr,2080,0.710152594216279
MESSAGEix-Australia,SSP2-10k-3Gt,AUS,Primary Energy|Solar,EJ/yr,2090,0.704410491427139
MESSAGEix-Australia,SSP2-10k-3Gt,AUS,Primary Energy|Solar,EJ/yr,2100,0.756608695699336
MESSAGEix-Australia,SSP2-baseline-7Gt,AUS,Primary Energy|Wind,EJ/yr,2020,0.109667828195119
MESSAGEix-Australia,SSP2-baseline-7Gt,AUS,Primary Energy|Wind,EJ/yr,2030,0.119805877180595
MESSAGEix-Australia,SSP2-baseline-7Gt,AUS,Primary Energy|Wind,EJ/yr,2040,0.105468757227114
MESSAGEix-Australia,SSP2-baseline-7Gt,AUS,Primary Energy|Wind,EJ/yr,2050,0.063148040887438
MESSAGEix-Australia,SSP2-baseline-7Gt,AUS,Primary Energy|Wind,EJ/yr,2060,0.063148040887438
MESSAGEix-Australia,SSP2-baseline-7Gt,AUS,Primary Energy|Wind,EJ/yr,2070,0.0378090647198446
MESSAGEix-Australia,SSP2-baseline-7Gt,AUS,Primary Energy|Wind,EJ/yr,2080,0.0226376836858255
MESSAGEix-Australia,SSP2-baseline-7Gt,AUS,Primary Energy|Wind,EJ/yr,2090,0.0164026394096999
MESSAGEix-Australia,SSP2-baseline-7Gt,AUS,Primary Energy|Wind,EJ/yr,2100,0.00982086611559453
MESSAGEix-Australia,SSP2-70k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2020,0.109667828195119
MESSAGEix-Australia,SSP2-70k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2030,0.119805877180595
MESSAGEix-Australia,SSP2-70k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2040,0.105468757227114
MESSAGEix-Australia,SSP2-70k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2050,0.063148040887438
MESSAGEix-Australia,SSP2-70k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2060,0.063148040887438
MESSAGEix-Australia,SSP2-70k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2070,0.0378090647198446
MESSAGEix-Australia,SSP2-70k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2080,0.0226376836858255
MESSAGEix-Australia,SSP2-70k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2090,0.0164026394096999
MESSAGEix-Australia,SSP2-70k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2100,0.00982086611559453
MESSAGEix-Australia,SSP2-60k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2020,0.109667828195119
MESSAGEix-Australia,SSP2-60k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2030,0.119805877180595
MESSAGEix-Australia,SSP2-60k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2040,0.105468757227114
MESSAGEix-Australia,SSP2-60k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2050,0.063148040887438
MESSAGEix-Australia,SSP2-60k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2060,0.063148040887438
MESSAGEix-Australia,SSP2-60k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2070,0.0378090647198446
MESSAGEix-Australia,SSP2-60k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2080,0.0226376836858255
MESSAGEix-Australia,SSP2-60k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2090,0.0164026394096999
MESSAGEix-Australia,SSP2-60k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2100,0.00982086611559453
MESSAGEix-Australia,SSP2-50k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2020,0.109667828195119
MESSAGEix-Australia,SSP2-50k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2030,0.119805877180595
MESSAGEix-Australia,SSP2-50k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2040,0.105468757227114
MESSAGEix-Australia,SSP2-50k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2050,0.063148040887438
MESSAGEix-Australia,SSP2-50k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2060,0.063148040887438
MESSAGEix-Australia,SSP2-50k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2070,0.0378090647198446
MESSAGEix-Australia,SSP2-50k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2080,0.0226376836858255
MESSAGEix-Australia,SSP2-50k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2090,0.0164026394096999
MESSAGEix-Australia,SSP2-50k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2100,0.00982086611559453
MESSAGEix-Australia,SSP2-40k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2020,0.109667828195119
MESSAGEix-Australia,SSP2-40k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2030,0.119805877180595
MESSAGEix-Australia,SSP2-40k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2040,0.105468757227114
MESSAGEix-Australia,SSP2-40k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2050,0.063148040887438
MESSAGEix-Australia,SSP2-40k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2060,0.063148040887438
MESSAGEix-Australia,SSP2-40k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2070,0.0378090647198446
MESSAGEix-Australia,SSP2-40k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2080,0.0226376836858255
MESSAGEix-Australia,SSP2-40k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2090,0.0164026394096999
MESSAGEix-Australia,SSP2-40k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2100,0.00982086611559453
MESSAGEix-Australia,SSP2-30k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2020,0.109667828195119
MESSAGEix-Australia,SSP2-30k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2030,0.119805877180595
MESSAGEix-Australia,SSP2-30k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2040,0.105468757227114
MESSAGEix-Australia,SSP2-30k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2050,0.063148040887438
MESSAGEix-Australia,SSP2-30k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2060,0.063148040887438
MESSAGEix-Australia,SSP2-30k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2070,0.0378090647198446
MESSAGEix-Australia,SSP2-30k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2080,0.0226376836858255
MESSAGEix-Australia,SSP2-30k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2090,0.0164026394096999
MESSAGEix-Australia,SSP2-30k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2100,0.00982086611559453
MESSAGEix-Australia,SSP2-20k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2020,0.109667828195119
MESSAGEix-Australia,SSP2-20k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2030,0.119805877180595
MESSAGEix-Australia,SSP2-20k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2040,0.105468757227114
MESSAGEix-Australia,SSP2-20k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2050,0.063148040887438
MESSAGEix-Australia,SSP2-20k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2060,0.063148040887438
MESSAGEix-Australia,SSP2-20k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2070,0.0378090647198446
MESSAGEix-Australia,SSP2-20k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2080,0.0226376836858255
MESSAGEix-Australia,SSP2-20k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2090,0.0164026394096999
MESSAGEix-Australia,SSP2-20k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2100,0.00982086611559453
MESSAGEix-Australia,SSP2-10k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2020,0.109667828195119
MESSAGEix-Australia,SSP2-10k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2030,0.119805877180595
MESSAGEix-Australia,SSP2-10k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2040,0.105468757227114
MESSAGEix-Australia,SSP2-10k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2050,0.063148040887438
MESSAGEix-Australia,SSP2-10k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2060,0.0378090647198446
MESSAGEix-Australia,SSP2-10k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2070,0.0226376836858255
MESSAGEix-Australia,SSP2-10k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2080,0.0135540174414978
MESSAGEix-Australia,SSP2-10k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2090,0.00811529091730597
MESSAGEix-Australia,SSP2-10k-7Gt,AUS,Primary Energy|Wind,EJ/yr,2100,0.0048589244448568
MESSAGEix-Australia,SSP2-baseline-fossil,AUS,Primary Energy|Wind,EJ/yr,2020,0.109667828195119
MESSAGEix-Australia,SSP2-baseline-fossil,AUS,Primary Energy|Wind,EJ/yr,2030,0.119805877180595
MESSAGEix-Australia,SSP2-baseline-fossil,AUS,Primary Energy|Wind,EJ/yr,2040,0.119805877180595
MESSAGEix-Australia,SSP2-baseline-fossil,AUS,Primary Energy|Wind,EJ/yr,2050,0.119805877180595
MESSAGEix-Australia,SSP2-baseline-fossil,AUS,Primary Energy|Wind,EJ/yr,2060,0.119805877180595
MESSAGEix-Australia,SSP2-baseline-fossil,AUS,Primary Energy|Wind,EJ/yr,2070,0.119805877180595
MESSAGEix-Australia,SSP2-baseline-fossil,AUS,Primary Energy|Wind,EJ/yr,2080,0.119805877180595
MESSAGEix-Australia,SSP2-baseline-fossil,AUS,Primary Energy|Wind,EJ/yr,2090,0.119805877180595
MESSAGEix-Australia,SSP2-baseline-fossil,AUS,Primary Energy|Wind,EJ/yr,2100,0.119805877180595
MESSAGEix-Australia,SSP2-70k-fossil,AUS,Primary Energy|Wind,EJ/yr,2020,0.109667828195119
MESSAGEix-Australia,SSP2-70k-fossil,AUS,Primary Energy|Wind,EJ/yr,2030,0.119805877180595
MESSAGEix-Australia,SSP2-70k-fossil,AUS,Primary Energy|Wind,EJ/yr,2040,0.119805877180595
MESSAGEix-Australia,SSP2-70k-fossil,AUS,Primary Energy|Wind,EJ/yr,2050,0.119805877180595
MESSAGEix-Australia,SSP2-70k-fossil,AUS,Primary Energy|Wind,EJ/yr,2060,0.119805877180595
MESSAGEix-Australia,SSP2-70k-fossil,AUS,Primary Energy|Wind,EJ/yr,2070,0.119805877180595
MESSAGEix-Australia,SSP2-70k-fossil,AUS,Primary Energy|Wind,EJ/yr,2080,0.119805877180595
MESSAGEix-Australia,SSP2-70k-fossil,AUS,Primary Energy|Wind,EJ/yr,2090,0.119805877180595
MESSAGEix-Australia,SSP2-70k-fossil,AUS,Primary Energy|Wind,EJ/yr,2100,0.119805877180595
MESSAGEix-Australia,SSP2-60k-fossil,AUS,Primary Energy|Wind,EJ/yr,2020,0.109667828195119
MESSAGEix-Australia,SSP2-60k-fossil,AUS,Primary Energy|Wind,EJ/yr,2030,0.119805877180595
MESSAGEix-Australia,SSP2-60k-fossil,AUS,Primary Energy|Wind,EJ/yr,2040,0.119805877180595
MESSAGEix-Australia,SSP2-60k-fossil,AUS,Primary Energy|Wind,EJ/yr,2050,0.119805877180595
MESSAGEix-Australia,SSP2-60k-fossil,AUS,Primary Energy|Wind,EJ/yr,2060,0.119805877180595
MESSAGEix-Australia,SSP2-60k-fossil,AUS,Primary Energy|Wind,EJ/yr,2070,0.119805877180595
MESSAGEix-Australia,SSP2-60k-fossil,AUS,Primary Energy|Wind,EJ/yr,2080,0.119805877180595
MESSAGEix-Australia,SSP2-60k-fossil,AUS,Primary Energy|Wind,EJ/yr,2090,0.119805877180595
MESSAGEix-Australia,SSP2-60k-fossil,AUS,Primary Energy|Wind,EJ/yr,2100,0.119805877180595
MESSAGEix-Australia,SSP2-50k-fossil,AUS,Primary Energy|Wind,EJ/yr,2020,0.109667828195119
MESSAGEix-Australia,SSP2-50k-fossil,AUS,Primary Energy|Wind,EJ/yr,2030,0.119805877180595
MESSAGEix-Australia,SSP2-50k-fossil,AUS,Primary Energy|Wind,EJ/yr,2040,0.119805877180595
MESSAGEix-Australia,SSP2-50k-fossil,AUS,Primary Energy|Wind,EJ/yr,2050,0.119805877180595
MESSAGEix-Australia,SSP2-50k-fossil,AUS,Primary Energy|Wind,EJ/yr,2060,0.119805877180595
MESSAGEix-Australia,SSP2-50k-fossil,AUS,Primary Energy|Wind,EJ/yr,2070,0.119805877180595
MESSAGEix-Australia,SSP2-50k-fossil,AUS,Primary Energy|Wind,EJ/yr,2080,0.119805877180595
MESSAGEix-Australia,SSP2-50k-fossil,AUS,Primary Energy|Wind,EJ/yr,2090,0.119805877180595
MESSAGEix-Australia,SSP2-50k-fossil,AUS,Primary Energy|Wind,EJ/yr,2100,0.119805877180595
MESSAGEix-Australia,SSP2-40k-fossil,AUS,Primary Energy|Wind,EJ/yr,2020,0.109667828195119
MESSAGEix-Australia,SSP2-40k-fossil,AUS,Primary Energy|Wind,EJ/yr,2030,0.119805877180595
MESSAGEix-Australia,SSP2-40k-fossil,AUS,Primary Energy|Wind,EJ/yr,2040,0.119805877180595
MESSAGEix-Australia,SSP2-40k-fossil,AUS,Primary Energy|Wind,EJ/yr,2050,0.119805877180595
MESSAGEix-Australia,SSP2-40k-fossil,AUS,Primary Energy|Wind,EJ/yr,2060,0.119805877180595
MESSAGEix-Australia,SSP2-40k-fossil,AUS,Primary Energy|Wind,EJ/yr,2070,0.119805877180595
MESSAGEix-Australia,SSP2-40k-fossil,AUS,Primary Energy|Wind,EJ/yr,2080,0.119805877180595
MESSAGEix-Australia,SSP2-40k-fossil,AUS,Primary Energy|Wind,EJ/yr,2090,0.119805877180595
MESSAGEix-Australia,SSP2-40k-fossil,AUS,Primary Energy|Wind,EJ/yr,2100,0.119805877180595
MESSAGEix-Australia,SSP2-30k-fossil,AUS,Primary Energy|Wind,EJ/yr,2020,0.109667828195119
MESSAGEix-Australia,SSP2-30k-fossil,AUS,Primary Energy|Wind,EJ/yr,2030,0.119805877180595
MESSAGEix-Australia,SSP2-30k-fossil,AUS,Primary Energy|Wind,EJ/yr,2040,0.119805877180595
MESSAGEix-Australia,SSP2-30k-fossil,AUS,Primary Energy|Wind,EJ/yr,2050,0.119805877180595
MESSAGEix-Australia,SSP2-30k-fossil,AUS,Primary Energy|Wind,EJ/yr,2060,0.119805877180595
MESSAGEix-Australia,SSP2-30k-fossil,AUS,Primary Energy|Wind,EJ/yr,2070,0.119805877180595
MESSAGEix-Australia,SSP2-30k-fossil,AUS,Primary Energy|Wind,EJ/yr,2080,0.119805877180595
MESSAGEix-Australia,SSP2-30k-fossil,AUS,Primary Energy|Wind,EJ/yr,2090,0.119805877180595
MESSAGEix-Australia,SSP2-30k-fossil,AUS,Primary Energy|Wind,EJ/yr,2100,0.119805877180595
MESSAGEix-Australia,SSP2-20k-fossil,AUS,Primary Energy|Wind,EJ/yr,2020,0.109667828195119
MESSAGEix-Australia,SSP2-20k-fossil,AUS,Primary Energy|Wind,EJ/yr,2030,0.109667828195119
MESSAGEix-Australia,SSP2-20k-fossil,AUS,Primary Energy|Wind,EJ/yr,2040,0.109667828195119
MESSAGEix-Australia,SSP2-20k-fossil,AUS,Primary Energy|Wind,EJ/yr,2050,0.109667828195119
MESSAGEix-Australia,SSP2-20k-fossil,AUS,Primary Energy|Wind,EJ/yr,2060,0.109667828195119
MESSAGEix-Australia,SSP2-20k-fossil,AUS,Primary Energy|Wind,EJ/yr,2070,0.109667828195119
MESSAGEix-Australia,SSP2-20k-fossil,AUS,Primary Energy|Wind,EJ/yr,2080,0.109667828195119
MESSAGEix-Australia,SSP2-20k-fossil,AUS,Primary Energy|Wind,EJ/yr,2090,0.109667828195119
MESSAGEix-Australia,SSP2-20k-fossil,AUS,Primary Energy|Wind,EJ/yr,2100,0.109667828195119
MESSAGEix-Australia,SSP2-10k-fossil,AUS,Primary Energy|Wind,EJ/yr,2020,0.109667828195119
MESSAGEix-Australia,SSP2-10k-fossil,AUS,Primary Energy|Wind,EJ/yr,2030,0.109667828195119
MESSAGEix-Australia,SSP2-10k-fossil,AUS,Primary Energy|Wind,EJ/yr,2040,0.109667828195119
MESSAGEix-Australia,SSP2-10k-fossil,AUS,Primary Energy|Wind,EJ/yr,2050,0.109667828195119
MESSAGEix-Australia,SSP2-10k-fossil,AUS,Primary Energy|Wind,EJ/yr,2060,0.109667828195119
MESSAGEix-Australia,SSP2-10k-fossil,AUS,Primary Energy|Wind,EJ/yr,2070,0.109667828195119
MESSAGEix-Australia,SSP2-10k-fossil,AUS,Primary Energy|Wind,EJ/yr,2080,0.109667828195119
MESSAGEix-Australia,SSP2-10k-fossil,AUS,Primary Energy|Wind,EJ/yr,2090,0.109667828195119
MESSAGEix-Australia,SSP2-10k-fossil,AUS,Primary Energy|Wind,EJ/yr,2100,0.109667828195119
MESSAGEix-Australia,SSP2-baseline-ren,AUS,Primary Energy|Wind,EJ/yr,2020,0.109667828195119
MESSAGEix-Australia,SSP2-baseline-ren,AUS,Primary Energy|Wind,EJ/yr,2030,0.119805877180595
MESSAGEix-Australia,SSP2-baseline-ren,AUS,Primary Energy|Wind,EJ/yr,2040,0.105468757227114
MESSAGEix-Australia,SSP2-baseline-ren,AUS,Primary Energy|Wind,EJ/yr,2050,0.063148040887438
MESSAGEix-Australia,SSP2-baseline-ren,AUS,Primary Energy|Wind,EJ/yr,2060,0.063148040887438
MESSAGEix-Australia,SSP2-baseline-ren,AUS,Primary Energy|Wind,EJ/yr,2070,0.0378090647198446
MESSAGEix-Australia,SSP2-baseline-ren,AUS,Primary Energy|Wind,EJ/yr,2080,0.0226376836858255
MESSAGEix-Australia,SSP2-baseline-ren,AUS,Primary Energy|Wind,EJ/yr,2090,0.0164026394096999
MESSAGEix-Australia,SSP2-baseline-ren,AUS,Primary Energy|Wind,EJ/yr,2100,0.00982086611559453
MESSAGEix-Australia,SSP2-70k-ren,AUS,Primary Energy|Wind,EJ/yr,2020,0.109667828195119
MESSAGEix-Australia,SSP2-70k-ren,AUS,Primary Energy|Wind,EJ/yr,2030,0.119805877180595
MESSAGEix-Australia,SSP2-70k-ren,AUS,Primary Energy|Wind,EJ/yr,2040,0.105468757227114
MESSAGEix-Australia,SSP2-70k-ren,AUS,Primary Energy|Wind,EJ/yr,2050,0.063148040887438
MESSAGEix-Australia,SSP2-70k-ren,AUS,Primary Energy|Wind,EJ/yr,2060,0.063148040887438
MESSAGEix-Australia,SSP2-70k-ren,AUS,Primary Energy|Wind,EJ/yr,2070,0.0378090647198446
MESSAGEix-Australia,SSP2-70k-ren,AUS,Primary Energy|Wind,EJ/yr,2080,0.0226376836858255
MESSAGEix-Australia,SSP2-70k-ren,AUS,Primary Energy|Wind,EJ/yr,2090,0.0164026394096999
MESSAGEix-Australia,SSP2-70k-ren,AUS,Primary Energy|Wind,EJ/yr,2100,0.00982086611559453
MESSAGEix-Australia,SSP2-60k-ren,AUS,Primary Energy|Wind,EJ/yr,2020,0.109667828195119
MESSAGEix-Australia,SSP2-60k-ren,AUS,Primary Energy|Wind,EJ/yr,2030,0.119805877180595
MESSAGEix-Australia,SSP2-60k-ren,AUS,Primary Energy|Wind,EJ/yr,2040,0.105468757227114
MESSAGEix-Australia,SSP2-60k-ren,AUS,Primary Energy|Wind,EJ/yr,2050,0.063148040887438
MESSAGEix-Australia,SSP2-60k-ren,AUS,Primary Energy|Wind,EJ/yr,2060,0.063148040887438
MESSAGEix-Australia,SSP2-60k-ren,AUS,Primary Energy|Wind,EJ/yr,2070,0.0378090647198446
MESSAGEix-Australia,SSP2-60k-ren,AUS,Primary Energy|Wind,EJ/yr,2080,0.0226376836858255
MESSAGEix-Australia,SSP2-60k-ren,AUS,Primary Energy|Wind,EJ/yr,2090,0.0164026394096999
MESSAGEix-Australia,SSP2-60k-ren,AUS,Primary Energy|Wind,EJ/yr,2100,0.00982086611559453
MESSAGEix-Australia,SSP2-50k-ren,AUS,Primary Energy|Wind,EJ/yr,2020,0.109667828195119
MESSAGEix-Australia,SSP2-50k-ren,AUS,Primary Energy|Wind,EJ/yr,2030,0.119805877180595
MESSAGEix-Australia,SSP2-50k-ren,AUS,Primary Energy|Wind,EJ/yr,2040,0.105468757227114
MESSAGEix-Australia,SSP2-50k-ren,AUS,Primary Energy|Wind,EJ/yr,2050,0.063148040887438
MESSAGEix-Australia,SSP2-50k-ren,AUS,Primary Energy|Wind,EJ/yr,2060,0.063148040887438
MESSAGEix-Australia,SSP2-50k-ren,AUS,Primary Energy|Wind,EJ/yr,2070,0.0378090647198446
MESSAGEix-Australia,SSP2-50k-ren,AUS,Primary Energy|Wind,EJ/yr,2080,0.0226376836858255
MESSAGEix-Australia,SSP2-50k-ren,AUS,Primary Energy|Wind,EJ/yr,2090,0.0164026394096999
MESSAGEix-Australia,SSP2-50k-ren,AUS,Primary Energy|Wind,EJ/yr,2100,0.00982086611559453
MESSAGEix-Australia,SSP2-40k-ren,AUS,Primary Energy|Wind,EJ/yr,2020,0.109667828195119
MESSAGEix-Australia,SSP2-40k-ren,AUS,Primary Energy|Wind,EJ/yr,2030,0.119805877180595
MESSAGEix-Australia,SSP2-40k-ren,AUS,Primary Energy|Wind,EJ/yr,2040,0.105468757227114
MESSAGEix-Australia,SSP2-40k-ren,AUS,Primary Energy|Wind,EJ/yr,2050,0.063148040887438
MESSAGEix-Australia,SSP2-40k-ren,AUS,Primary Energy|Wind,EJ/yr,2060,0.063148040887438
MESSAGEix-Australia,SSP2-40k-ren,AUS,Primary Energy|Wind,EJ/yr,2070,0.0378090647198446
MESSAGEix-Australia,SSP2-40k-ren,AUS,Primary Energy|Wind,EJ/yr,2080,0.0226376836858255
MESSAGEix-Australia,SSP2-40k-ren,AUS,Primary Energy|Wind,EJ/yr,2090,0.0164026394096999
MESSAGEix-Australia,SSP2-40k-ren,AUS,Primary Energy|Wind,EJ/yr,2100,0.00982086611559453
MESSAGEix-Australia,SSP2-30k-ren,AUS,Primary Energy|Wind,EJ/yr,2020,0.109667828195119
MESSAGEix-Australia,SSP2-30k-ren,AUS,Primary Energy|Wind,EJ/yr,2030,0.119805877180595
MESSAGEix-Australia,SSP2-30k-ren,AUS,Primary Energy|Wind,EJ/yr,2040,0.105468757227114
MESSAGEix-Australia,SSP2-30k-ren,AUS,Primary Energy|Wind,EJ/yr,2050,0.063148040887438
MESSAGEix-Australia,SSP2-30k-ren,AUS,Primary Energy|Wind,EJ/yr,2060,0.063148040887438
MESSAGEix-Australia,SSP2-30k-ren,AUS,Primary Energy|Wind,EJ/yr,2070,0.0378090647198446
MESSAGEix-Australia,SSP2-30k-ren,AUS,Primary Energy|Wind,EJ/yr,2080,0.0226376836858255
MESSAGEix-Australia,SSP2-30k-ren,AUS,Primary Energy|Wind,EJ/yr,2090,0.0164026394096999
MESSAGEix-Australia,SSP2-30k-ren,AUS,Primary Energy|Wind,EJ/yr,2100,0.00982086611559453
MESSAGEix-Australia,SSP2-20k-ren,AUS,Primary Energy|Wind,EJ/yr,2020,0.109667828195119
MESSAGEix-Australia,SSP2-20k-ren,AUS,Primary Energy|Wind,EJ/yr,2030,0.119805877180595
MESSAGEix-Australia,SSP2-20k-ren,AUS,Primary Energy|Wind,EJ/yr,2040,0.105468757227114
MESSAGEix-Australia,SSP2-20k-ren,AUS,Primary Energy|Wind,EJ/yr,2050,0.063148040887438
MESSAGEix-Australia,SSP2-20k-ren,AUS,Primary Energy|Wind,EJ/yr,2060,0.0415713443449293
MESSAGEix-Australia,SSP2-20k-ren,AUS,Primary Energy|Wind,EJ/yr,2070,0.0248902994731076
MESSAGEix-Australia,SSP2-20k-ren,AUS,Primary Energy|Wind,EJ/yr,2080,0.0149027417232551
MESSAGEix-Australia,SSP2-20k-ren,AUS,Primary Energy|Wind,EJ/yr,2090,0.0128504280729336
MESSAGEix-Australia,SSP2-20k-ren,AUS,Primary Energy|Wind,EJ/yr,2100,0.00539905721130605
MESSAGEix-Australia,SSP2-10k-ren,AUS,Primary Energy|Wind,EJ/yr,2020,0.109667828195119
MESSAGEix-Australia,SSP2-10k-ren,AUS,Primary Energy|Wind,EJ/yr,2030,0.119805877180595
MESSAGEix-Australia,SSP2-10k-ren,AUS,Primary Energy|Wind,EJ/yr,2040,0.105468757227114
MESSAGEix-Australia,SSP2-10k-ren,AUS,Primary Energy|Wind,EJ/yr,2050,0.063148040887438
MESSAGEix-Australia,SSP2-10k-ren,AUS,Primary Energy|Wind,EJ/yr,2060,0.0378090647198446
MESSAGEix-Australia,SSP2-10k-ren,AUS,Primary Energy|Wind,EJ/yr,2070,0.0226376836858255
MESSAGEix-Australia,SSP2-10k-ren,AUS,Primary Energy|Wind,EJ/yr,2080,0.0135540174414978
MESSAGEix-Australia,SSP2-10k-ren,AUS,Primary Energy|Wind,EJ/yr,2090,0.00811529091730597
MESSAGEix-Australia,SSP2-10k-ren,AUS,Primary Energy|Wind,EJ/yr,2100,0.0048589244448568
MESSAGEix-Australia,SSP2-baseline-6Gt,AUS,Primary Energy|Wind,EJ/yr,2020,0.109667828195119
MESSAGEix-Australia,SSP2-baseline-6Gt,AUS,Primary Energy|Wind,EJ/yr,2030,0.119805877180595
