model,scenario,region,variable,unit,year,value,MOD.SCEN
MESSAGEix-Australia,SSP2-60k-fossil,AUS,Primary Energy|Solar,EJ/yr,2040,1.9131989764098183,MESSAGEix-Australia_SSP2-60k-fossil
MESSAGEix-Australia,SSP2-60k-fossil,AUS,Primary Energy|Solar,EJ/yr,2050,3.654313308394489,MESSAGEix-Australia_SSP2-60k-fossil
MESSAGEix-Australia,SSP2-60k-fossil,AUS,Primary Energy|Solar,EJ/yr,2060,4.796662953514515,MESSAGEix-Australia_SSP2-60k-fossil
MESSAGEix-Australia,SSP2-60k-fossil,AUS,Primary Energy|Solar,EJ/yr,2070,4.977026969057679,MESSAGEix-Australia_SSP2-60k-fossil
MESSAGEix-Australia,SSP2-60k-fossil,AUS,Primary Energy|Solar,EJ/yr,2080,4.632482378386823,MESSAGEix-Australia_SSP2-60k-fossil
MESSAGEix-Australia,SSP2-60k-fossil,AUS,Primary Energy|Solar,EJ/yr,2090,4.977026969057679,MESSAGEix-Australia_SSP2-60k-fossil
MESSAGEix-Australia,SSP2-60k-fossil,AUS,Primary Energy|Solar,EJ/yr,2100,4.977026969057679,MESSAGEix-Australia_SSP2-60k-fossil
MESSAGEix-Australia,SSP2-50k-fossil,AUS,Primary Energy|Solar,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-50k-fossil
MESSAGEix-Australia,SSP2-50k-fossil,AUS,Primary Energy|Solar,EJ/yr,2030,1.2569602265085076,MESSAGEix-Australia_SSP2-50k-fossil
MESSAGEix-Australia,SSP2-50k-fossil,AUS,Primary Energy|Solar,EJ/yr,2040,1.9131989764098183,MESSAGEix-Australia_SSP2-50k-fossil
MESSAGEix-Australia,SSP2-50k-fossil,AUS,Primary Energy|Solar,EJ/yr,2050,3.399445059665133,MESSAGEix-Australia_SSP2-50k-fossil
MESSAGEix-Australia,SSP2-50k-fossil,AUS,Primary Energy|Solar,EJ/yr,2060,4.3549334893848926,MESSAGEix-Australia_SSP2-50k-fossil
MESSAGEix-Australia,SSP2-50k-fossil,AUS,Primary Energy|Solar,EJ/yr,2070,4.674393844021223,MESSAGEix-Australia_SSP2-50k-fossil
MESSAGEix-Australia,SSP2-50k-fossil,AUS,Primary Energy|Solar,EJ/yr,2080,4.715030444524798,MESSAGEix-Australia_SSP2-50k-fossil
MESSAGEix-Australia,SSP2-50k-fossil,AUS,Primary Energy|Solar,EJ/yr,2090,4.658045112080799,MESSAGEix-Australia_SSP2-50k-fossil
MESSAGEix-Australia,SSP2-50k-fossil,AUS,Primary Energy|Solar,EJ/yr,2100,4.63179025113142,MESSAGEix-Australia_SSP2-50k-fossil
MESSAGEix-Australia,SSP2-40k-fossil,AUS,Primary Energy|Solar,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-40k-fossil
MESSAGEix-Australia,SSP2-40k-fossil,AUS,Primary Energy|Solar,EJ/yr,2030,1.2419240295835476,MESSAGEix-Australia_SSP2-40k-fossil
MESSAGEix-Australia,SSP2-40k-fossil,AUS,Primary Energy|Solar,EJ/yr,2040,1.9131989764098183,MESSAGEix-Australia_SSP2-40k-fossil
MESSAGEix-Australia,SSP2-40k-fossil,AUS,Primary Energy|Solar,EJ/yr,2050,3.50653786010791,MESSAGEix-Australia_SSP2-40k-fossil
MESSAGEix-Australia,SSP2-40k-fossil,AUS,Primary Energy|Solar,EJ/yr,2060,3.8835711113149296,MESSAGEix-Australia_SSP2-40k-fossil
MESSAGEix-Australia,SSP2-40k-fossil,AUS,Primary Energy|Solar,EJ/yr,2070,4.005762535991339,MESSAGEix-Australia_SSP2-40k-fossil
MESSAGEix-Australia,SSP2-40k-fossil,AUS,Primary Energy|Solar,EJ/yr,2080,4.009321808378166,MESSAGEix-Australia_SSP2-40k-fossil
MESSAGEix-Australia,SSP2-40k-fossil,AUS,Primary Energy|Solar,EJ/yr,2090,3.9515985750720932,MESSAGEix-Australia_SSP2-40k-fossil
MESSAGEix-Australia,SSP2-40k-fossil,AUS,Primary Energy|Solar,EJ/yr,2100,3.922630531109299,MESSAGEix-Australia_SSP2-40k-fossil
MESSAGEix-Australia,SSP2-30k-fossil,AUS,Primary Energy|Solar,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-30k-fossil
MESSAGEix-Australia,SSP2-30k-fossil,AUS,Primary Energy|Solar,EJ/yr,2030,1.2419240295835476,MESSAGEix-Australia_SSP2-30k-fossil
MESSAGEix-Australia,SSP2-30k-fossil,AUS,Primary Energy|Solar,EJ/yr,2040,1.9131989764098183,MESSAGEix-Australia_SSP2-30k-fossil
MESSAGEix-Australia,SSP2-30k-fossil,AUS,Primary Energy|Solar,EJ/yr,2050,3.0605441479813615,MESSAGEix-Australia_SSP2-30k-fossil
MESSAGEix-Australia,SSP2-30k-fossil,AUS,Primary Energy|Solar,EJ/yr,2060,3.475796215813434,MESSAGEix-Australia_SSP2-30k-fossil
MESSAGEix-Australia,SSP2-30k-fossil,AUS,Primary Energy|Solar,EJ/yr,2070,3.2708643893801064,MESSAGEix-Australia_SSP2-30k-fossil
MESSAGEix-Australia,SSP2-30k-fossil,AUS,Primary Energy|Solar,EJ/yr,2080,3.290486536790377,MESSAGEix-Australia_SSP2-30k-fossil
MESSAGEix-Australia,SSP2-30k-fossil,AUS,Primary Energy|Solar,EJ/yr,2090,3.2255163525909847,MESSAGEix-Australia_SSP2-30k-fossil
MESSAGEix-Australia,SSP2-30k-fossil,AUS,Primary Energy|Solar,EJ/yr,2100,3.2448300792803453,MESSAGEix-Australia_SSP2-30k-fossil
MESSAGEix-Australia,SSP2-20k-fossil,AUS,Primary Energy|Solar,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-20k-fossil
MESSAGEix-Australia,SSP2-20k-fossil,AUS,Primary Energy|Solar,EJ/yr,2030,1.2419240295835476,MESSAGEix-Australia_SSP2-20k-fossil
MESSAGEix-Australia,SSP2-20k-fossil,AUS,Primary Energy|Solar,EJ/yr,2040,1.9076482936985513,MESSAGEix-Australia_SSP2-20k-fossil
MESSAGEix-Australia,SSP2-20k-fossil,AUS,Primary Energy|Solar,EJ/yr,2050,2.3701366625975697,MESSAGEix-Australia_SSP2-20k-fossil
MESSAGEix-Australia,SSP2-20k-fossil,AUS,Primary Energy|Solar,EJ/yr,2060,2.4314654852909885,MESSAGEix-Australia_SSP2-20k-fossil
MESSAGEix-Australia,SSP2-20k-fossil,AUS,Primary Energy|Solar,EJ/yr,2070,2.4466976391865383,MESSAGEix-Australia_SSP2-20k-fossil
MESSAGEix-Australia,SSP2-20k-fossil,AUS,Primary Energy|Solar,EJ/yr,2080,2.481194652990726,MESSAGEix-Australia_SSP2-20k-fossil
MESSAGEix-Australia,SSP2-20k-fossil,AUS,Primary Energy|Solar,EJ/yr,2090,2.411117686517138,MESSAGEix-Australia_SSP2-20k-fossil
MESSAGEix-Australia,SSP2-20k-fossil,AUS,Primary Energy|Solar,EJ/yr,2100,2.399487941793516,MESSAGEix-Australia_SSP2-20k-fossil
MESSAGEix-Australia,SSP2-10k-fossil,AUS,Primary Energy|Solar,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-10k-fossil
MESSAGEix-Australia,SSP2-10k-fossil,AUS,Primary Energy|Solar,EJ/yr,2030,1.2419240295835476,MESSAGEix-Australia_SSP2-10k-fossil
MESSAGEix-Australia,SSP2-10k-fossil,AUS,Primary Energy|Solar,EJ/yr,2040,1.4480449382989982,MESSAGEix-Australia_SSP2-10k-fossil
MESSAGEix-Australia,SSP2-10k-fossil,AUS,Primary Energy|Solar,EJ/yr,2050,1.7129166175394634,MESSAGEix-Australia_SSP2-10k-fossil
MESSAGEix-Australia,SSP2-10k-fossil,AUS,Primary Energy|Solar,EJ/yr,2060,1.7683248952562627,MESSAGEix-Australia_SSP2-10k-fossil
MESSAGEix-Australia,SSP2-10k-fossil,AUS,Primary Energy|Solar,EJ/yr,2070,1.7919483045532314,MESSAGEix-Australia_SSP2-10k-fossil
MESSAGEix-Australia,SSP2-10k-fossil,AUS,Primary Energy|Solar,EJ/yr,2080,1.7596403437466919,MESSAGEix-Australia_SSP2-10k-fossil
MESSAGEix-Australia,SSP2-10k-fossil,AUS,Primary Energy|Solar,EJ/yr,2090,1.6655530322711432,MESSAGEix-Australia_SSP2-10k-fossil
MESSAGEix-Australia,SSP2-10k-fossil,AUS,Primary Energy|Solar,EJ/yr,2100,1.7581546616766006,MESSAGEix-Australia_SSP2-10k-fossil
MESSAGEix-Australia,SSP2-baseline-ren,AUS,Primary Energy|Solar,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-baseline-ren
MESSAGEix-Australia,SSP2-baseline-ren,AUS,Primary Energy|Solar,EJ/yr,2030,2.2902933687676845,MESSAGEix-Australia_SSP2-baseline-ren
MESSAGEix-Australia,SSP2-baseline-ren,AUS,Primary Energy|Solar,EJ/yr,2040,6.871895271760071,MESSAGEix-Australia_SSP2-baseline-ren
MESSAGEix-Australia,SSP2-baseline-ren,AUS,Primary Energy|Solar,EJ/yr,2050,11.666352363276166,MESSAGEix-Australia_SSP2-baseline-ren
MESSAGEix-Australia,SSP2-baseline-ren,AUS,Primary Energy|Solar,EJ/yr,2060,15.88071954951218,MESSAGEix-Australia_SSP2-baseline-ren
MESSAGEix-Australia,SSP2-baseline-ren,AUS,Primary Energy|Solar,EJ/yr,2070,17.1674956596384,MESSAGEix-Australia_SSP2-baseline-ren
MESSAGEix-Australia,SSP2-baseline-ren,AUS,Primary Energy|Solar,EJ/yr,2080,19.920940271911583,MESSAGEix-Australia_SSP2-baseline-ren
MESSAGEix-Australia,SSP2-baseline-ren,AUS,Primary Energy|Solar,EJ/yr,2090,26.170396877654362,MESSAGEix-Australia_SSP2-baseline-ren
MESSAGEix-Australia,SSP2-baseline-ren,AUS,Primary Energy|Solar,EJ/yr,2100,28.11919666187361,MESSAGEix-Australia_SSP2-baseline-ren
MESSAGEix-Australia,SSP2-70k-ren,AUS,Primary Energy|Solar,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-70k-ren
MESSAGEix-Australia,SSP2-70k-ren,AUS,Primary Energy|Solar,EJ/yr,2030,2.2155156899449775,MESSAGEix-Australia_SSP2-70k-ren
MESSAGEix-Australia,SSP2-70k-ren,AUS,Primary Energy|Solar,EJ/yr,2040,6.919670117390735,MESSAGEix-Australia_SSP2-70k-ren
MESSAGEix-Australia,SSP2-70k-ren,AUS,Primary Energy|Solar,EJ/yr,2050,11.293894657325371,MESSAGEix-Australia_SSP2-70k-ren
MESSAGEix-Australia,SSP2-70k-ren,AUS,Primary Energy|Solar,EJ/yr,2060,13.964484122459629,MESSAGEix-Australia_SSP2-70k-ren
MESSAGEix-Australia,SSP2-70k-ren,AUS,Primary Energy|Solar,EJ/yr,2070,14.784197635374335,MESSAGEix-Australia_SSP2-70k-ren
MESSAGEix-Australia,SSP2-70k-ren,AUS,Primary Energy|Solar,EJ/yr,2080,16.660996565292525,MESSAGEix-Australia_SSP2-70k-ren
MESSAGEix-Australia,SSP2-70k-ren,AUS,Primary Energy|Solar,EJ/yr,2090,19.099199284207913,MESSAGEix-Australia_SSP2-70k-ren
MESSAGEix-Australia,SSP2-70k-ren,AUS,Primary Energy|Solar,EJ/yr,2100,19.919956764859073,MESSAGEix-Australia_SSP2-70k-ren
MESSAGEix-Australia,SSP2-60k-ren,AUS,Primary Energy|Solar,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-60k-ren
MESSAGEix-Australia,SSP2-60k-ren,AUS,Primary Energy|Solar,EJ/yr,2030,2.2093662630198914,MESSAGEix-Australia_SSP2-60k-ren
MESSAGEix-Australia,SSP2-60k-ren,AUS,Primary Energy|Solar,EJ/yr,2040,6.736327952764935,MESSAGEix-Australia_SSP2-60k-ren
MESSAGEix-Australia,SSP2-60k-ren,AUS,Primary Energy|Solar,EJ/yr,2050,10.145330098321667,MESSAGEix-Australia_SSP2-60k-ren
MESSAGEix-Australia,SSP2-60k-ren,AUS,Primary Energy|Solar,EJ/yr,2060,12.582615947926357,MESSAGEix-Australia_SSP2-60k-ren
MESSAGEix-Australia,SSP2-60k-ren,AUS,Primary Energy|Solar,EJ/yr,2070,13.473046312949743,MESSAGEix-Australia_SSP2-60k-ren
MESSAGEix-Australia,SSP2-60k-ren,AUS,Primary Energy|Solar,EJ/yr,2080,14.640706824207864,MESSAGEix-Australia_SSP2-60k-ren
MESSAGEix-Australia,SSP2-60k-ren,AUS,Primary Energy|Solar,EJ/yr,2090,17.157046221814497,MESSAGEix-Australia_SSP2-60k-ren
MESSAGEix-Australia,SSP2-60k-ren,AUS,Primary Energy|Solar,EJ/yr,2100,17.803259206294612,MESSAGEix-Australia_SSP2-60k-ren
MESSAGEix-Australia,SSP2-50k-ren,AUS,Primary Energy|Solar,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-50k-ren
MESSAGEix-Australia,SSP2-50k-ren,AUS,Primary Energy|Solar,EJ/yr,2030,1.9674528079250404,MESSAGEix-Australia_SSP2-50k-ren
MESSAGEix-Australia,SSP2-50k-ren,AUS,Primary Energy|Solar,EJ/yr,2040,5.144447166491468,MESSAGEix-Australia_SSP2-50k-ren
MESSAGEix-Australia,SSP2-50k-ren,AUS,Primary Energy|Solar,EJ/yr,2050,9.10722153139434,MESSAGEix-Australia_SSP2-50k-ren
MESSAGEix-Australia,SSP2-50k-ren,AUS,Primary Energy|Solar,EJ/yr,2060,10.992491202136707,MESSAGEix-Australia_SSP2-50k-ren
MESSAGEix-Australia,SSP2-50k-ren,AUS,Primary Energy|Solar,EJ/yr,2070,11.764869588316731,MESSAGEix-Australia_SSP2-50k-ren
MESSAGEix-Australia,SSP2-50k-ren,AUS,Primary Energy|Solar,EJ/yr,2080,12.918888363046726,MESSAGEix-Australia_SSP2-50k-ren
MESSAGEix-Australia,SSP2-50k-ren,AUS,Primary Energy|Solar,EJ/yr,2090,15.089321026171437,MESSAGEix-Australia_SSP2-50k-ren
MESSAGEix-Australia,SSP2-50k-ren,AUS,Primary Energy|Solar,EJ/yr,2100,15.691019923345081,MESSAGEix-Australia_SSP2-50k-ren
MESSAGEix-Australia,SSP2-40k-ren,AUS,Primary Energy|Solar,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-40k-ren
MESSAGEix-Australia,SSP2-40k-ren,AUS,Primary Energy|Solar,EJ/yr,2030,1.9299799754869764,MESSAGEix-Australia_SSP2-40k-ren
MESSAGEix-Australia,SSP2-40k-ren,AUS,Primary Energy|Solar,EJ/yr,2040,4.651378880245826,MESSAGEix-Australia_SSP2-40k-ren
MESSAGEix-Australia,SSP2-40k-ren,AUS,Primary Energy|Solar,EJ/yr,2050,8.18936893837067,MESSAGEix-Australia_SSP2-40k-ren
MESSAGEix-Australia,SSP2-40k-ren,AUS,Primary Energy|Solar,EJ/yr,2060,9.740844806785896,MESSAGEix-Australia_SSP2-40k-ren
MESSAGEix-Australia,SSP2-40k-ren,AUS,Primary Energy|Solar,EJ/yr,2070,10.616200583517939,MESSAGEix-Australia_SSP2-40k-ren
MESSAGEix-Australia,SSP2-40k-ren,AUS,Primary Energy|Solar,EJ/yr,2080,11.385125300012929,MESSAGEix-Australia_SSP2-40k-ren
MESSAGEix-Australia,SSP2-40k-ren,AUS,Primary Energy|Solar,EJ/yr,2090,13.278632954137686,MESSAGEix-Australia_SSP2-40k-ren
MESSAGEix-Australia,SSP2-40k-ren,AUS,Primary Energy|Solar,EJ/yr,2100,13.738786425139923,MESSAGEix-Australia_SSP2-40k-ren
MESSAGEix-Australia,SSP2-30k-ren,AUS,Primary Energy|Solar,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-30k-ren
MESSAGEix-Australia,SSP2-30k-ren,AUS,Primary Energy|Solar,EJ/yr,2030,1.561180228758058,MESSAGEix-Australia_SSP2-30k-ren
MESSAGEix-Australia,SSP2-30k-ren,AUS,Primary Energy|Solar,EJ/yr,2040,3.5617220185326723,MESSAGEix-Australia_SSP2-30k-ren
MESSAGEix-Australia,SSP2-30k-ren,AUS,Primary Energy|Solar,EJ/yr,2050,6.227335000358799,MESSAGEix-Australia_SSP2-30k-ren
MESSAGEix-Australia,SSP2-30k-ren,AUS,Primary Energy|Solar,EJ/yr,2060,7.254494148458987,MESSAGEix-Australia_SSP2-30k-ren
MESSAGEix-Australia,SSP2-30k-ren,AUS,Primary Energy|Solar,EJ/yr,2070,7.939909284995973,MESSAGEix-Australia_SSP2-30k-ren
MESSAGEix-Australia,SSP2-30k-ren,AUS,Primary Energy|Solar,EJ/yr,2080,8.804963244068206,MESSAGEix-Australia_SSP2-30k-ren
MESSAGEix-Australia,SSP2-30k-ren,AUS,Primary Energy|Solar,EJ/yr,2090,10.12961486090722,MESSAGEix-Australia_SSP2-30k-ren
MESSAGEix-Australia,SSP2-30k-ren,AUS,Primary Energy|Solar,EJ/yr,2100,10.857875859781986,MESSAGEix-Australia_SSP2-30k-ren
MESSAGEix-Australia,SSP2-20k-ren,AUS,Primary Energy|Solar,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-20k-ren
MESSAGEix-Australia,SSP2-20k-ren,AUS,Primary Energy|Solar,EJ/yr,2030,1.3576486769623894,MESSAGEix-Australia_SSP2-20k-ren
MESSAGEix-Australia,SSP2-20k-ren,AUS,Primary Energy|Solar,EJ/yr,2040,2.836360643302051,MESSAGEix-Australia_SSP2-20k-ren
MESSAGEix-Australia,SSP2-20k-ren,AUS,Primary Energy|Solar,EJ/yr,2050,5.001045415371122,MESSAGEix-Australia_SSP2-20k-ren
MESSAGEix-Australia,SSP2-20k-ren,AUS,Primary Energy|Solar,EJ/yr,2060,5.587227557694421,MESSAGEix-Australia_SSP2-20k-ren
MESSAGEix-Australia,SSP2-20k-ren,AUS,Primary Energy|Solar,EJ/yr,2070,6.346157965052615,MESSAGEix-Australia_SSP2-20k-ren
MESSAGEix-Australia,SSP2-20k-ren,AUS,Primary Energy|Solar,EJ/yr,2080,6.444125042395508,MESSAGEix-Australia_SSP2-20k-ren
MESSAGEix-Australia,SSP2-20k-ren,AUS,Primary Energy|Solar,EJ/yr,2090,7.408076995879552,MESSAGEix-Australia_SSP2-20k-ren
MESSAGEix-Australia,SSP2-20k-ren,AUS,Primary Energy|Solar,EJ/yr,2100,8.191069409901166,MESSAGEix-Australia_SSP2-20k-ren
MESSAGEix-Australia,SSP2-10k-ren,AUS,Primary Energy|Solar,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-10k-ren
MESSAGEix-Australia,SSP2-10k-ren,AUS,Primary Energy|Solar,EJ/yr,2030,1.2419240295835476,MESSAGEix-Australia_SSP2-10k-ren
MESSAGEix-Australia,SSP2-10k-ren,AUS,Primary Energy|Solar,EJ/yr,2040,1.7526973206854028,MESSAGEix-Australia_SSP2-10k-ren
MESSAGEix-Australia,SSP2-10k-ren,AUS,Primary Energy|Solar,EJ/yr,2050,2.682501359404136,MESSAGEix-Australia_SSP2-10k-ren
MESSAGEix-Australia,SSP2-10k-ren,AUS,Primary Energy|Solar,EJ/yr,2060,3.0149003643446286,MESSAGEix-Australia_SSP2-10k-ren
MESSAGEix-Australia,SSP2-10k-ren,AUS,Primary Energy|Solar,EJ/yr,2070,3.503230127986519,MESSAGEix-Australia_SSP2-10k-ren
MESSAGEix-Australia,SSP2-10k-ren,AUS,Primary Energy|Solar,EJ/yr,2080,3.703496215573261,MESSAGEix-Australia_SSP2-10k-ren
MESSAGEix-Australia,SSP2-10k-ren,AUS,Primary Energy|Solar,EJ/yr,2090,3.9460647419759565,MESSAGEix-Australia_SSP2-10k-ren
MESSAGEix-Australia,SSP2-10k-ren,AUS,Primary Energy|Solar,EJ/yr,2100,3.88797046144787,MESSAGEix-Australia_SSP2-10k-ren
MESSAGEix-Australia,SSP2-baseline-6Gt,AUS,Primary Energy|Solar,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-baseline-6Gt
MESSAGEix-Australia,SSP2-baseline-6Gt,AUS,Primary Energy|Solar,EJ/yr,2030,7.4373779482660245,MESSAGEix-Australia_SSP2-baseline-6Gt
MESSAGEix-Australia,SSP2-baseline-6Gt,AUS,Primary Energy|Solar,EJ/yr,2040,12.29792046535703,MESSAGEix-Australia_SSP2-baseline-6Gt
MESSAGEix-Australia,SSP2-baseline-6Gt,AUS,Primary Energy|Solar,EJ/yr,2050,19.08669913014005,MESSAGEix-Australia_SSP2-baseline-6Gt
MESSAGEix-Australia,SSP2-baseline-6Gt,AUS,Primary Energy|Solar,EJ/yr,2060,22.095661068919213,MESSAGEix-Australia_SSP2-baseline-6Gt
MESSAGEix-Australia,SSP2-baseline-6Gt,AUS,Primary Energy|Solar,EJ/yr,2070,24.416330276580993,MESSAGEix-Australia_SSP2-baseline-6Gt
MESSAGEix-Australia,SSP2-baseline-6Gt,AUS,Primary Energy|Solar,EJ/yr,2080,26.18225603937047,MESSAGEix-Australia_SSP2-baseline-6Gt
MESSAGEix-Australia,SSP2-baseline-6Gt,AUS,Primary Energy|Solar,EJ/yr,2090,27.24011110483343,MESSAGEix-Australia_SSP2-baseline-6Gt
MESSAGEix-Australia,SSP2-baseline-6Gt,AUS,Primary Energy|Solar,EJ/yr,2100,27.582560362534814,MESSAGEix-Australia_SSP2-baseline-6Gt
MESSAGEix-Australia,SSP2-70k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-70k-6Gt
MESSAGEix-Australia,SSP2-70k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2030,6.60281503425959,MESSAGEix-Australia_SSP2-70k-6Gt
MESSAGEix-Australia,SSP2-70k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2040,12.006108125344268,MESSAGEix-Australia_SSP2-70k-6Gt
MESSAGEix-Australia,SSP2-70k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2050,18.790918443708332,MESSAGEix-Australia_SSP2-70k-6Gt
MESSAGEix-Australia,SSP2-70k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2060,19.942031002057277,MESSAGEix-Australia_SSP2-70k-6Gt
MESSAGEix-Australia,SSP2-70k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2070,19.78544095814341,MESSAGEix-Australia_SSP2-70k-6Gt
MESSAGEix-Australia,SSP2-70k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2080,20.63598614043281,MESSAGEix-Australia_SSP2-70k-6Gt
MESSAGEix-Australia,SSP2-70k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2090,19.646965040364147,MESSAGEix-Australia_SSP2-70k-6Gt
MESSAGEix-Australia,SSP2-70k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2100,19.64723997642285,MESSAGEix-Australia_SSP2-70k-6Gt
MESSAGEix-Australia,SSP2-60k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-60k-6Gt
MESSAGEix-Australia,SSP2-60k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2030,6.463355174082639,MESSAGEix-Australia_SSP2-60k-6Gt
MESSAGEix-Australia,SSP2-60k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2040,11.638517262150152,MESSAGEix-Australia_SSP2-60k-6Gt
MESSAGEix-Australia,SSP2-60k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2050,17.159669869161835,MESSAGEix-Australia_SSP2-60k-6Gt
MESSAGEix-Australia,SSP2-60k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2060,17.45830716553468,MESSAGEix-Australia_SSP2-60k-6Gt
MESSAGEix-Australia,SSP2-60k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2070,16.83184841603039,MESSAGEix-Australia_SSP2-60k-6Gt
MESSAGEix-Australia,SSP2-60k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2080,17.35863374232401,MESSAGEix-Australia_SSP2-60k-6Gt
MESSAGEix-Australia,SSP2-60k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2090,16.506702014652728,MESSAGEix-Australia_SSP2-60k-6Gt
MESSAGEix-Australia,SSP2-60k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2100,16.390683723910772,MESSAGEix-Australia_SSP2-60k-6Gt
MESSAGEix-Australia,SSP2-50k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-50k-6Gt
MESSAGEix-Australia,SSP2-50k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2030,4.583398900286331,MESSAGEix-Australia_SSP2-50k-6Gt
MESSAGEix-Australia,SSP2-50k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2040,9.670214231224659,MESSAGEix-Australia_SSP2-50k-6Gt
MESSAGEix-Australia,SSP2-50k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2050,13.9725457534424,MESSAGEix-Australia_SSP2-50k-6Gt
MESSAGEix-Australia,SSP2-50k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2060,14.807020860495275,MESSAGEix-Australia_SSP2-50k-6Gt
MESSAGEix-Australia,SSP2-50k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2070,13.725077787270926,MESSAGEix-Australia_SSP2-50k-6Gt
MESSAGEix-Australia,SSP2-50k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2080,13.957986170733156,MESSAGEix-Australia_SSP2-50k-6Gt
MESSAGEix-Australia,SSP2-50k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2090,13.225351921109398,MESSAGEix-Australia_SSP2-50k-6Gt
MESSAGEix-Australia,SSP2-50k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2100,13.15373939846404,MESSAGEix-Australia_SSP2-50k-6Gt
MESSAGEix-Australia,SSP2-40k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-40k-6Gt
MESSAGEix-Australia,SSP2-40k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2030,4.2499377771975775,MESSAGEix-Australia_SSP2-40k-6Gt
MESSAGEix-Australia,SSP2-40k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2040,8.518522524469123,MESSAGEix-Australia_SSP2-40k-6Gt
MESSAGEix-Australia,SSP2-40k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2050,10.159084604302757,MESSAGEix-Australia_SSP2-40k-6Gt
MESSAGEix-Australia,SSP2-40k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2060,11.61421222384234,MESSAGEix-Australia_SSP2-40k-6Gt
MESSAGEix-Australia,SSP2-40k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2070,11.052385560426279,MESSAGEix-Australia_SSP2-40k-6Gt
MESSAGEix-Australia,SSP2-40k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2080,11.085496443810557,MESSAGEix-Australia_SSP2-40k-6Gt
MESSAGEix-Australia,SSP2-40k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2090,10.735967657007185,MESSAGEix-Australia_SSP2-40k-6Gt
MESSAGEix-Australia,SSP2-40k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2100,10.689218722408608,MESSAGEix-Australia_SSP2-40k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2020,1,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2030,3.100220369039761,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2040,6.561363445252428,MESSAGEix-Australia_SSP2-30k-6Gt
MESSAGEix-Australia,SSP2-30k-6Gt,AUS,Primary Energy|Solar,EJ/yr,2050,7.430811179886034,MESSAGEix-Australia_SSP2-30k-6Gt
